Season,Region,County,CDC Week,Week Ending Date,Age Group,Count,Centroid,FIPS
2023-2024,WESTERN,WYOMING,48,12/02/2023,0-4,1,"(42.7013627, -78.2285667)",36121
2023-2024,WESTERN,WYOMING,48,12/02/2023,5-17,0,"(42.7013627, -78.2285667)",36121
2023-2024,WESTERN,WYOMING,48,12/02/2023,18-49,2,"(42.7013627, -78.2285667)",36121
2023-2024,WESTERN,WYOMING,48,12/02/2023,50-64,0,"(42.7013627, -78.2285667)",36121
2023-2024,WESTERN,WYOMING,48,12/02/2023,65+,0,"(42.7013627, -78.2285667)",36121
2023-2024,WESTERN,WYOMING,48,12/02/2023,UNKNOWN,0,"(42.7013627, -78.2285667)",36121
2023-2024,WESTERN,WYOMING,49,12/09/2023,0-4,0,"(42.7013627, -78.2285667)",36121
2023-2024,WESTERN,WYOMING,49,12/09/2023,5-17,2,"(42.7013627, -78.2285667)",36121
2023-2024,WESTERN,WYOMING,49,12/09/2023,18-49,2,"(42.7013627, -78.2285667)",36121
2023-2024,WESTERN,WYOMING,49,12/09/2023,50-64,2,"(42.7013627, -78.2285667)",36121
2023-2024,WESTERN,WYOMING,49,12/09/2023,65+,4,"(42.7013627, -78.2285667)",36121
2023-2024,WESTERN,WYOMING,49,12/09/2023,UNKNOWN,0,"(42.7013627, -78.2285667)",36121
2023-2024,WESTERN,WYOMING,50,12/16/2023,0-4,0,"(42.7013627, -78.2285667)",36121
2023-2024,WESTERN,WYOMING,50,12/16/2023,5-17,4,"(42.7013627, -78.2285667)",36121
2023-2024,WESTERN,WYOMING,50,12/16/2023,18-49,1,"(42.7013627, -78.2285667)",36121
2023-2024,WESTERN,WYOMING,50,12/16/2023,50-64,1,"(42.7013627, -78.2285667)",36121
2023-2024,WESTERN,WYOMING,50,12/16/2023,65+,3,"(42.7013627, -78.2285667)",36121
2023-2024,WESTERN,WYOMING,50,12/16/2023,UNKNOWN,0,"(42.7013627, -78.2285667)",36121
2023-2024,WESTERN,WYOMING,51,12/23/2023,0-4,4,"(42.7013627, -78.2285667)",36121
2023-2024,WESTERN,WYOMING,51,12/23/2023,5-17,5,"(42.7013627, -78.2285667)",36121
2023-2024,WESTERN,WYOMING,51,12/23/2023,18-49,2,"(42.7013627, -78.2285667)",36121
2023-2024,WESTERN,WYOMING,51,12/23/2023,50-64,1,"(42.7013627, -78.2285667)",36121
2023-2024,WESTERN,WYOMING,51,12/23/2023,65+,6,"(42.7013627, -78.2285667)",36121
2023-2024,WESTERN,WYOMING,51,12/23/2023,UNKNOWN,0,"(42.7013627, -78.2285667)",36121
2023-2024,WESTERN,WYOMING,52,12/30/2023,0-4,4,"(42.7013627, -78.2285667)",36121
2023-2024,WESTERN,WYOMING,52,12/30/2023,5-17,7,"(42.7013627, -78.2285667)",36121
2023-2024,WESTERN,WYOMING,52,12/30/2023,18-49,9,"(42.7013627, -78.2285667)",36121
2023-2024,WESTERN,WYOMING,52,12/30/2023,50-64,6,"(42.7013627, -78.2285667)",36121
2023-2024,WESTERN,WYOMING,52,12/30/2023,65+,5,"(42.7013627, -78.2285667)",36121
2023-2024,WESTERN,WYOMING,52,12/30/2023,UNKNOWN,0,"(42.7013627, -78.2285667)",36121
2023-2024,WESTERN,YATES,40,10/07/2023,0-4,0,"(42.6431, -77.1485)",36123
2023-2024,WESTERN,YATES,40,10/07/2023,5-17,0,"(42.6431, -77.1485)",36123
2023-2024,WESTERN,YATES,40,10/07/2023,18-49,0,"(42.6431, -77.1485)",36123
2023-2024,WESTERN,YATES,40,10/07/2023,50-64,0,"(42.6431, -77.1485)",36123
2023-2024,WESTERN,YATES,40,10/07/2023,65+,0,"(42.6431, -77.1485)",36123
2023-2024,WESTERN,YATES,40,10/07/2023,UNKNOWN,0,"(42.6431, -77.1485)",36123
2023-2024,WESTERN,YATES,41,10/14/2023,0-4,0,"(42.6431, -77.1485)",36123
2023-2024,WESTERN,YATES,41,10/14/2023,5-17,0,"(42.6431, -77.1485)",36123
2023-2024,WESTERN,YATES,41,10/14/2023,18-49,0,"(42.6431, -77.1485)",36123
2023-2024,WESTERN,YATES,41,10/14/2023,50-64,0,"(42.6431, -77.1485)",36123
2023-2024,WESTERN,YATES,41,10/14/2023,65+,0,"(42.6431, -77.1485)",36123
2023-2024,WESTERN,YATES,41,10/14/2023,UNKNOWN,0,"(42.6431, -77.1485)",36123
2023-2024,WESTERN,YATES,42,10/21/2023,0-4,0,"(42.6431, -77.1485)",36123
2023-2024,WESTERN,YATES,42,10/21/2023,5-17,0,"(42.6431, -77.1485)",36123
2023-2024,WESTERN,YATES,42,10/21/2023,18-49,0,"(42.6431, -77.1485)",36123
2023-2024,WESTERN,YATES,42,10/21/2023,50-64,0,"(42.6431, -77.1485)",36123
2023-2024,WESTERN,YATES,42,10/21/2023,65+,0,"(42.6431, -77.1485)",36123
2023-2024,WESTERN,YATES,42,10/21/2023,UNKNOWN,0,"(42.6431, -77.1485)",36123
2023-2024,WESTERN,YATES,43,10/28/2023,0-4,0,"(42.6431, -77.1485)",36123
2023-2024,WESTERN,YATES,43,10/28/2023,5-17,0,"(42.6431, -77.1485)",36123
2023-2024,WESTERN,YATES,43,10/28/2023,18-49,0,"(42.6431, -77.1485)",36123
2023-2024,WESTERN,YATES,43,10/28/2023,50-64,0,"(42.6431, -77.1485)",36123
2023-2024,WESTERN,YATES,43,10/28/2023,65+,0,"(42.6431, -77.1485)",36123
2023-2024,WESTERN,YATES,43,10/28/2023,UNKNOWN,0,"(42.6431, -77.1485)",36123
2023-2024,WESTERN,YATES,44,11/04/2023,0-4,0,"(42.6431, -77.1485)",36123
2023-2024,WESTERN,YATES,44,11/04/2023,5-17,0,"(42.6431, -77.1485)",36123
2023-2024,WESTERN,YATES,44,11/04/2023,18-49,0,"(42.6431, -77.1485)",36123
2023-2024,WESTERN,YATES,44,11/04/2023,50-64,0,"(42.6431, -77.1485)",36123
2023-2024,WESTERN,YATES,44,11/04/2023,65+,0,"(42.6431, -77.1485)",36123
2023-2024,WESTERN,YATES,44,11/04/2023,UNKNOWN,0,"(42.6431, -77.1485)",36123
2023-2024,WESTERN,YATES,45,11/11/2023,0-4,0,"(42.6431, -77.1485)",36123
2023-2024,WESTERN,YATES,45,11/11/2023,5-17,0,"(42.6431, -77.1485)",36123
2023-2024,WESTERN,YATES,45,11/11/2023,18-49,0,"(42.6431, -77.1485)",36123
2023-2024,WESTERN,YATES,45,11/11/2023,50-64,0,"(42.6431, -77.1485)",36123
2023-2024,WESTERN,YATES,45,11/11/2023,65+,1,"(42.6431, -77.1485)",36123
2023-2024,WESTERN,YATES,45,11/11/2023,UNKNOWN,0,"(42.6431, -77.1485)",36123
2023-2024,WESTERN,YATES,46,11/18/2023,0-4,0,"(42.6431, -77.1485)",36123
2023-2024,WESTERN,YATES,46,11/18/2023,5-17,0,"(42.6431, -77.1485)",36123
2023-2024,WESTERN,YATES,46,11/18/2023,18-49,0,"(42.6431, -77.1485)",36123
2023-2024,WESTERN,YATES,46,11/18/2023,50-64,0,"(42.6431, -77.1485)",36123
2023-2024,WESTERN,YATES,46,11/18/2023,65+,0,"(42.6431, -77.1485)",36123
2023-2024,WESTERN,YATES,46,11/18/2023,UNKNOWN,0,"(42.6431, -77.1485)",36123
2023-2024,WESTERN,YATES,47,11/25/2023,0-4,0,"(42.6431, -77.1485)",36123
2023-2024,WESTERN,YATES,47,11/25/2023,5-17,0,"(42.6431, -77.1485)",36123
2023-2024,WESTERN,YATES,47,11/25/2023,18-49,0,"(42.6431, -77.1485)",36123
2023-2024,WESTERN,YATES,47,11/25/2023,50-64,0,"(42.6431, -77.1485)",36123
2023-2024,WESTERN,YATES,47,11/25/2023,65+,0,"(42.6431, -77.1485)",36123
2023-2024,WESTERN,YATES,47,11/25/2023,UNKNOWN,0,"(42.6431, -77.1485)",36123
2023-2024,WESTERN,YATES,48,12/02/2023,0-4,0,"(42.6431, -77.1485)",36123
2023-2024,WESTERN,YATES,48,12/02/2023,5-17,1,"(42.6431, -77.1485)",36123
2023-2024,WESTERN,YATES,48,12/02/2023,18-49,1,"(42.6431, -77.1485)",36123
2023-2024,WESTERN,YATES,48,12/02/2023,50-64,2,"(42.6431, -77.1485)",36123
2023-2024,WESTERN,YATES,48,12/02/2023,65+,1,"(42.6431, -77.1485)",36123
2023-2024,WESTERN,YATES,48,12/02/2023,UNKNOWN,0,"(42.6431, -77.1485)",36123
2023-2024,WESTERN,YATES,49,12/09/2023,0-4,1,"(42.6431, -77.1485)",36123
2023-2024,WESTERN,YATES,49,12/09/2023,5-17,1,"(42.6431, -77.1485)",36123
2023-2024,WESTERN,YATES,49,12/09/2023,18-49,1,"(42.6431, -77.1485)",36123
2023-2024,WESTERN,YATES,49,12/09/2023,50-64,1,"(42.6431, -77.1485)",36123
2023-2024,WESTERN,YATES,49,12/09/2023,65+,1,"(42.6431, -77.1485)",36123
2023-2024,WESTERN,YATES,49,12/09/2023,UNKNOWN,0,"(42.6431, -77.1485)",36123
2023-2024,WESTERN,YATES,50,12/16/2023,0-4,2,"(42.6431, -77.1485)",36123
2023-2024,WESTERN,YATES,50,12/16/2023,5-17,1,"(42.6431, -77.1485)",36123
2023-2024,WESTERN,YATES,50,12/16/2023,18-49,5,"(42.6431, -77.1485)",36123
2023-2024,WESTERN,YATES,50,12/16/2023,50-64,5,"(42.6431, -77.1485)",36123
2023-2024,WESTERN,YATES,50,12/16/2023,65+,4,"(42.6431, -77.1485)",36123
2023-2024,WESTERN,YATES,50,12/16/2023,UNKNOWN,0,"(42.6431, -77.1485)",36123
2023-2024,WESTERN,YATES,51,12/23/2023,0-4,2,"(42.6431, -77.1485)",36123
2023-2024,WESTERN,YATES,51,12/23/2023,5-17,6,"(42.6431, -77.1485)",36123
2023-2024,WESTERN,YATES,51,12/23/2023,18-49,8,"(42.6431, -77.1485)",36123
2023-2024,WESTERN,YATES,51,12/23/2023,50-64,6,"(42.6431, -77.1485)",36123
2023-2024,WESTERN,YATES,51,12/23/2023,65+,3,"(42.6431, -77.1485)",36123
2023-2024,WESTERN,YATES,51,12/23/2023,UNKNOWN,0,"(42.6431, -77.1485)",36123
2023-2024,WESTERN,YATES,52,12/30/2023,0-4,2,"(42.6431, -77.1485)",36123
2023-2024,WESTERN,YATES,52,12/30/2023,5-17,5,"(42.6431, -77.1485)",36123
2023-2024,WESTERN,YATES,52,12/30/2023,18-49,5,"(42.6431, -77.1485)",36123
2023-2024,WESTERN,YATES,52,12/30/2023,50-64,2,"(42.6431, -77.1485)",36123
2023-2024,WESTERN,YATES,52,12/30/2023,65+,1,"(42.6431, -77.1485)",36123
2023-2024,WESTERN,YATES,52,12/30/2023,UNKNOWN,0,"(42.6431, -77.1485)",36123
2023-2024,NYC,NEW YORK,40,10/07/2023,0-4,13,"(40.7831, -73.9712)",36061
2023-2024,NYC,NEW YORK,40,10/07/2023,5-17,12,"(40.7831, -73.9712)",36061
2023-2024,NYC,NEW YORK,40,10/07/2023,18-49,41,"(40.7831, -73.9712)",36061
2023-2024,NYC,NEW YORK,40,10/07/2023,50-64,9,"(40.7831, -73.9712)",36061
2023-2024,NYC,NEW YORK,40,10/07/2023,65+,12,"(40.7831, -73.9712)",36061
2023-2024,NYC,NEW YORK,40,10/07/2023,UNKNOWN,0,"(40.7831, -73.9712)",36061
2023-2024,NYC,NEW YORK,41,10/14/2023,0-4,8,"(40.7831, -73.9712)",36061
2023-2024,NYC,NEW YORK,41,10/14/2023,5-17,12,"(40.7831, -73.9712)",36061
2023-2024,NYC,NEW YORK,41,10/14/2023,18-49,32,"(40.7831, -73.9712)",36061
2023-2024,NYC,NEW YORK,41,10/14/2023,50-64,12,"(40.7831, -73.9712)",36061
2023-2024,NYC,NEW YORK,41,10/14/2023,65+,15,"(40.7831, -73.9712)",36061
2023-2024,NYC,NEW YORK,41,10/14/2023,UNKNOWN,0,"(40.7831, -73.9712)",36061
2023-2024,NYC,NEW YORK,42,10/21/2023,0-4,14,"(40.7831, -73.9712)",36061
2023-2024,NYC,NEW YORK,42,10/21/2023,5-17,17,"(40.7831, -73.9712)",36061
2023-2024,NYC,NEW YORK,42,10/21/2023,18-49,41,"(40.7831, -73.9712)",36061
2023-2024,NYC,NEW YORK,42,10/21/2023,50-64,11,"(40.7831, -73.9712)",36061
2023-2024,NYC,NEW YORK,42,10/21/2023,65+,13,"(40.7831, -73.9712)",36061
2023-2024,NYC,NEW YORK,42,10/21/2023,UNKNOWN,0,"(40.7831, -73.9712)",36061
2023-2024,NYC,NEW YORK,43,10/28/2023,0-4,15,"(40.7831, -73.9712)",36061
2023-2024,NYC,NEW YORK,43,10/28/2023,5-17,30,"(40.7831, -73.9712)",36061
2023-2024,NYC,NEW YORK,43,10/28/2023,18-49,46,"(40.7831, -73.9712)",36061
2023-2024,NYC,NEW YORK,43,10/28/2023,50-64,22,"(40.7831, -73.9712)",36061
2023-2024,NYC,NEW YORK,43,10/28/2023,65+,18,"(40.7831, -73.9712)",36061
2023-2024,NYC,NEW YORK,43,10/28/2023,UNKNOWN,0,"(40.7831, -73.9712)",36061
2023-2024,NYC,NEW YORK,44,11/04/2023,0-4,18,"(40.7831, -73.9712)",36061
2023-2024,NYC,NEW YORK,44,11/04/2023,5-17,34,"(40.7831, -73.9712)",36061
2023-2024,NYC,NEW YORK,44,11/04/2023,18-49,90,"(40.7831, -73.9712)",36061
2023-2024,NYC,NEW YORK,44,11/04/2023,50-64,20,"(40.7831, -73.9712)",36061
2023-2024,NYC,NEW YORK,44,11/04/2023,65+,13,"(40.7831, -73.9712)",36061
2023-2024,NYC,NEW YORK,44,11/04/2023,UNKNOWN,0,"(40.7831, -73.9712)",36061
2023-2024,NYC,NEW YORK,45,11/11/2023,0-4,19,"(40.7831, -73.9712)",36061
2023-2024,NYC,NEW YORK,45,11/11/2023,5-17,73,"(40.7831, -73.9712)",36061
2023-2024,NYC,NEW YORK,45,11/11/2023,18-49,126,"(40.7831, -73.9712)",36061
2023-2024,NYC,NEW YORK,45,11/11/2023,50-64,44,"(40.7831, -73.9712)",36061
2023-2024,NYC,NEW YORK,45,11/11/2023,65+,21,"(40.7831, -73.9712)",36061
2023-2024,NYC,NEW YORK,45,11/11/2023,UNKNOWN,0,"(40.7831, -73.9712)",36061
2023-2024,NYC,NEW YORK,46,11/18/2023,0-4,36,"(40.7831, -73.9712)",36061
2023-2024,NYC,NEW YORK,46,11/18/2023,5-17,135,"(40.7831, -73.9712)",36061
2023-2024,NYC,NEW YORK,46,11/18/2023,18-49,207,"(40.7831, -73.9712)",36061
2023-2024,NYC,NEW YORK,46,11/18/2023,50-64,43,"(40.7831, -73.9712)",36061
2023-2024,NYC,NEW YORK,46,11/18/2023,65+,52,"(40.7831, -73.9712)",36061
2023-2024,NYC,NEW YORK,46,11/18/2023,UNKNOWN,0,"(40.7831, -73.9712)",36061
2023-2024,NYC,NEW YORK,47,11/25/2023,0-4,50,"(40.7831, -73.9712)",36061
2023-2024,NYC,NEW YORK,47,11/25/2023,5-17,136,"(40.7831, -73.9712)",36061
2023-2024,NYC,NEW YORK,47,11/25/2023,18-49,214,"(40.7831, -73.9712)",36061
2023-2024,NYC,NEW YORK,47,11/25/2023,50-64,84,"(40.7831, -73.9712)",36061
2023-2024,NYC,NEW YORK,47,11/25/2023,65+,41,"(40.7831, -73.9712)",36061
2023-2024,NYC,NEW YORK,47,11/25/2023,UNKNOWN,0,"(40.7831, -73.9712)",36061
2023-2024,NYC,NEW YORK,48,12/02/2023,0-4,70,"(40.7831, -73.9712)",36061
2023-2024,NYC,NEW YORK,48,12/02/2023,5-17,137,"(40.7831, -73.9712)",36061
2023-2024,NYC,NEW YORK,48,12/02/2023,18-49,356,"(40.7831, -73.9712)",36061
2023-2024,NYC,NEW YORK,48,12/02/2023,50-64,84,"(40.7831, -73.9712)",36061
2023-2024,NYC,NEW YORK,48,12/02/2023,65+,84,"(40.7831, -73.9712)",36061
2023-2024,NYC,NEW YORK,48,12/02/2023,UNKNOWN,0,"(40.7831, -73.9712)",36061
2023-2024,NYC,NEW YORK,49,12/09/2023,0-4,90,"(40.7831, -73.9712)",36061
2023-2024,NYC,NEW YORK,49,12/09/2023,5-17,215,"(40.7831, -73.9712)",36061
2023-2024,NYC,NEW YORK,49,12/09/2023,18-49,402,"(40.7831, -73.9712)",36061
2023-2024,NYC,NEW YORK,49,12/09/2023,50-64,142,"(40.7831, -73.9712)",36061
2023-2024,NYC,NEW YORK,49,12/09/2023,65+,121,"(40.7831, -73.9712)",36061
2023-2024,NYC,NEW YORK,49,12/09/2023,UNKNOWN,1,"(40.7831, -73.9712)",36061
2023-2024,NYC,NEW YORK,50,12/16/2023,0-4,131,"(40.7831, -73.9712)",36061
2023-2024,NYC,NEW YORK,50,12/16/2023,5-17,419,"(40.7831, -73.9712)",36061
2023-2024,NYC,NEW YORK,50,12/16/2023,18-49,999,"(40.7831, -73.9712)",36061
2023-2024,NYC,NEW YORK,50,12/16/2023,50-64,264,"(40.7831, -73.9712)",36061
2023-2024,NYC,NEW YORK,50,12/16/2023,65+,204,"(40.7831, -73.9712)",36061
2023-2024,NYC,NEW YORK,50,12/16/2023,UNKNOWN,0,"(40.7831, -73.9712)",36061
2023-2024,NYC,NEW YORK,51,12/23/2023,0-4,221,"(40.7831, -73.9712)",36061
2023-2024,NYC,NEW YORK,51,12/23/2023,5-17,613,"(40.7831, -73.9712)",36061
2023-2024,NYC,NEW YORK,51,12/23/2023,18-49,1193,"(40.7831, -73.9712)",36061
2023-2024,NYC,NEW YORK,51,12/23/2023,50-64,363,"(40.7831, -73.9712)",36061
2023-2024,NYC,NEW YORK,51,12/23/2023,65+,314,"(40.7831, -73.9712)",36061
2023-2024,NYC,NEW YORK,51,12/23/2023,UNKNOWN,0,"(40.7831, -73.9712)",36061
2023-2024,NYC,NEW YORK,52,12/30/2023,0-4,200,"(40.7831, -73.9712)",36061
2023-2024,NYC,NEW YORK,52,12/30/2023,5-17,396,"(40.7831, -73.9712)",36061
2023-2024,NYC,NEW YORK,52,12/30/2023,18-49,957,"(40.7831, -73.9712)",36061
2023-2024,NYC,NEW YORK,52,12/30/2023,50-64,361,"(40.7831, -73.9712)",36061
2023-2024,NYC,NEW YORK,52,12/30/2023,65+,358,"(40.7831, -73.9712)",36061
2023-2024,NYC,NEW YORK,52,12/30/2023,UNKNOWN,0,"(40.7831, -73.9712)",36061
2023-2024,NYC,BRONX,40,10/07/2023,0-4,8,"(40.8448, -73.8648)",36005
2023-2024,NYC,BRONX,40,10/07/2023,5-17,25,"(40.8448, -73.8648)",36005
2023-2024,NYC,BRONX,40,10/07/2023,18-49,40,"(40.8448, -73.8648)",36005
2023-2024,NYC,BRONX,40,10/07/2023,50-64,10,"(40.8448, -73.8648)",36005
2023-2024,NYC,BRONX,40,10/07/2023,65+,7,"(40.8448, -73.8648)",36005
2023-2024,NYC,BRONX,40,10/07/2023,UNKNOWN,0,"(40.8448, -73.8648)",36005
2023-2024,NYC,BRONX,41,10/14/2023,0-4,25,"(40.8448, -73.8648)",36005
2023-2024,NYC,BRONX,41,10/14/2023,5-17,47,"(40.8448, -73.8648)",36005
2023-2024,NYC,BRONX,41,10/14/2023,18-49,37,"(40.8448, -73.8648)",36005
2023-2024,NYC,BRONX,41,10/14/2023,50-64,13,"(40.8448, -73.8648)",36005
2023-2024,NYC,BRONX,41,10/14/2023,65+,10,"(40.8448, -73.8648)",36005
2023-2024,NYC,BRONX,41,10/14/2023,UNKNOWN,0,"(40.8448, -73.8648)",36005
2023-2024,NYC,BRONX,42,10/21/2023,0-4,16,"(40.8448, -73.8648)",36005
2023-2024,NYC,BRONX,42,10/21/2023,5-17,52,"(40.8448, -73.8648)",36005
2023-2024,NYC,BRONX,42,10/21/2023,18-49,42,"(40.8448, -73.8648)",36005
2023-2024,NYC,BRONX,42,10/21/2023,50-64,13,"(40.8448, -73.8648)",36005
2023-2024,NYC,BRONX,42,10/21/2023,65+,13,"(40.8448, -73.8648)",36005
2023-2024,NYC,BRONX,42,10/21/2023,UNKNOWN,0,"(40.8448, -73.8648)",36005
2023-2024,NYC,BRONX,43,10/28/2023,0-4,34,"(40.8448, -73.8648)",36005
2023-2024,NYC,BRONX,43,10/28/2023,5-17,75,"(40.8448, -73.8648)",36005
2023-2024,NYC,BRONX,43,10/28/2023,18-49,68,"(40.8448, -73.8648)",36005
2023-2024,NYC,BRONX,43,10/28/2023,50-64,23,"(40.8448, -73.8648)",36005
2023-2024,NYC,BRONX,43,10/28/2023,65+,12,"(40.8448, -73.8648)",36005
2023-2024,NYC,BRONX,43,10/28/2023,UNKNOWN,0,"(40.8448, -73.8648)",36005
2023-2024,NYC,BRONX,44,11/04/2023,0-4,28,"(40.8448, -73.8648)",36005
2023-2024,NYC,BRONX,44,11/04/2023,5-17,87,"(40.8448, -73.8648)",36005
2023-2024,NYC,BRONX,44,11/04/2023,18-49,73,"(40.8448, -73.8648)",36005
2023-2024,NYC,BRONX,44,11/04/2023,50-64,22,"(40.8448, -73.8648)",36005
2023-2024,NYC,BRONX,44,11/04/2023,65+,23,"(40.8448, -73.8648)",36005
2023-2024,NYC,BRONX,44,11/04/2023,UNKNOWN,0,"(40.8448, -73.8648)",36005
2023-2024,NYC,BRONX,45,11/11/2023,0-4,55,"(40.8448, -73.8648)",36005
2023-2024,NYC,BRONX,45,11/11/2023,5-17,100,"(40.8448, -73.8648)",36005
2023-2024,NYC,BRONX,45,11/11/2023,18-49,120,"(40.8448, -73.8648)",36005
2023-2024,NYC,BRONX,45,11/11/2023,50-64,58,"(40.8448, -73.8648)",36005
2023-2024,NYC,BRONX,45,11/11/2023,65+,20,"(40.8448, -73.8648)",36005
2023-2024,NYC,BRONX,45,11/11/2023,UNKNOWN,0,"(40.8448, -73.8648)",36005
2023-2024,NYC,BRONX,46,11/18/2023,0-4,70,"(40.8448, -73.8648)",36005
2023-2024,NYC,BRONX,46,11/18/2023,5-17,190,"(40.8448, -73.8648)",36005
2023-2024,NYC,BRONX,46,11/18/2023,18-49,182,"(40.8448, -73.8648)",36005
2023-2024,NYC,BRONX,46,11/18/2023,50-64,66,"(40.8448, -73.8648)",36005
2023-2024,NYC,BRONX,46,11/18/2023,65+,37,"(40.8448, -73.8648)",36005
2023-2024,NYC,BRONX,46,11/18/2023,UNKNOWN,0,"(40.8448, -73.8648)",36005
2023-2024,NYC,BRONX,47,11/25/2023,0-4,74,"(40.8448, -73.8648)",36005
2023-2024,NYC,BRONX,47,11/25/2023,5-17,191,"(40.8448, -73.8648)",36005
2023-2024,NYC,BRONX,47,11/25/2023,18-49,193,"(40.8448, -73.8648)",36005
2023-2024,NYC,BRONX,47,11/25/2023,50-64,61,"(40.8448, -73.8648)",36005
2023-2024,NYC,BRONX,47,11/25/2023,65+,53,"(40.8448, -73.8648)",36005
2023-2024,NYC,BRONX,47,11/25/2023,UNKNOWN,0,"(40.8448, -73.8648)",36005
2023-2024,NYC,BRONX,48,12/02/2023,0-4,127,"(40.8448, -73.8648)",36005
2023-2024,NYC,BRONX,48,12/02/2023,5-17,328,"(40.8448, -73.8648)",36005
2023-2024,NYC,BRONX,48,12/02/2023,18-49,332,"(40.8448, -73.8648)",36005
2023-2024,NYC,BRONX,48,12/02/2023,50-64,138,"(40.8448, -73.8648)",36005
2023-2024,NYC,BRONX,48,12/02/2023,65+,73,"(40.8448, -73.8648)",36005
2023-2024,NYC,BRONX,48,12/02/2023,UNKNOWN,0,"(40.8448, -73.8648)",36005
2023-2024,NYC,BRONX,49,12/09/2023,0-4,175,"(40.8448, -73.8648)",36005
2023-2024,NYC,BRONX,49,12/09/2023,5-17,523,"(40.8448, -73.8648)",36005
2023-2024,NYC,BRONX,49,12/09/2023,18-49,451,"(40.8448, -73.8648)",36005
2023-2024,NYC,BRONX,49,12/09/2023,50-64,190,"(40.8448, -73.8648)",36005
2023-2024,NYC,BRONX,49,12/09/2023,65+,108,"(40.8448, -73.8648)",36005
2023-2024,NYC,BRONX,49,12/09/2023,UNKNOWN,0,"(40.8448, -73.8648)",36005
2023-2024,NYC,BRONX,50,12/16/2023,0-4,341,"(40.8448, -73.8648)",36005
2023-2024,NYC,BRONX,50,12/16/2023,5-17,970,"(40.8448, -73.8648)",36005
2023-2024,NYC,BRONX,50,12/16/2023,18-49,845,"(40.8448, -73.8648)",36005
2023-2024,NYC,BRONX,50,12/16/2023,50-64,320,"(40.8448, -73.8648)",36005
2023-2024,NYC,BRONX,50,12/16/2023,65+,175,"(40.8448, -73.8648)",36005
2023-2024,NYC,BRONX,50,12/16/2023,UNKNOWN,0,"(40.8448, -73.8648)",36005
2023-2024,NYC,BRONX,51,12/23/2023,0-4,457,"(40.8448, -73.8648)",36005
2023-2024,NYC,BRONX,51,12/23/2023,5-17,1203,"(40.8448, -73.8648)",36005
2023-2024,NYC,BRONX,51,12/23/2023,18-49,1139,"(40.8448, -73.8648)",36005
2023-2024,NYC,BRONX,51,12/23/2023,50-64,409,"(40.8448, -73.8648)",36005
2023-2024,NYC,BRONX,51,12/23/2023,65+,267,"(40.8448, -73.8648)",36005
2023-2024,NYC,BRONX,51,12/23/2023,UNKNOWN,0,"(40.8448, -73.8648)",36005
2023-2024,NYC,BRONX,52,12/30/2023,0-4,495,"(40.8448, -73.8648)",36005
2023-2024,NYC,BRONX,52,12/30/2023,5-17,737,"(40.8448, -73.8648)",36005
2023-2024,NYC,BRONX,52,12/30/2023,18-49,1428,"(40.8448, -73.8648)",36005
2023-2024,NYC,BRONX,52,12/30/2023,50-64,513,"(40.8448, -73.8648)",36005
2023-2024,NYC,BRONX,52,12/30/2023,65+,336,"(40.8448, -73.8648)",36005
2023-2024,NYC,BRONX,52,12/30/2023,UNKNOWN,0,"(40.8448, -73.8648)",36005
2023-2024,NYC,KINGS,40,10/07/2023,0-4,19,"(40.6782, -73.9442)",36047
2023-2024,NYC,KINGS,40,10/07/2023,5-17,38,"(40.6782, -73.9442)",36047
2023-2024,NYC,KINGS,40,10/07/2023,18-49,40,"(40.6782, -73.9442)",36047
2023-2024,NYC,KINGS,40,10/07/2023,50-64,13,"(40.6782, -73.9442)",36047
2023-2024,NYC,KINGS,40,10/07/2023,65+,11,"(40.6782, -73.9442)",36047
2023-2024,NYC,KINGS,40,10/07/2023,UNKNOWN,0,"(40.6782, -73.9442)",36047
2023-2024,NYC,KINGS,41,10/14/2023,0-4,14,"(40.6782, -73.9442)",36047
2023-2024,NYC,KINGS,41,10/14/2023,5-17,27,"(40.6782, -73.9442)",36047
2023-2024,NYC,KINGS,41,10/14/2023,18-49,38,"(40.6782, -73.9442)",36047
2023-2024,NYC,KINGS,41,10/14/2023,50-64,10,"(40.6782, -73.9442)",36047
2023-2024,NYC,KINGS,41,10/14/2023,65+,20,"(40.6782, -73.9442)",36047
2023-2024,NYC,KINGS,41,10/14/2023,UNKNOWN,0,"(40.6782, -73.9442)",36047
2023-2024,NYC,KINGS,42,10/21/2023,0-4,36,"(40.6782, -73.9442)",36047
2023-2024,NYC,KINGS,42,10/21/2023,5-17,31,"(40.6782, -73.9442)",36047
2023-2024,NYC,KINGS,42,10/21/2023,18-49,54,"(40.6782, -73.9442)",36047
2023-2024,NYC,KINGS,42,10/21/2023,50-64,21,"(40.6782, -73.9442)",36047
2023-2024,NYC,KINGS,42,10/21/2023,65+,12,"(40.6782, -73.9442)",36047
2023-2024,NYC,KINGS,42,10/21/2023,UNKNOWN,0,"(40.6782, -73.9442)",36047
2023-2024,NYC,KINGS,43,10/28/2023,0-4,33,"(40.6782, -73.9442)",36047
2023-2024,NYC,KINGS,43,10/28/2023,5-17,47,"(40.6782, -73.9442)",36047
2023-2024,NYC,KINGS,43,10/28/2023,18-49,76,"(40.6782, -73.9442)",36047
